osmid,grid_index,y,x
319625962,1939,41.741676,12.4619607
319622311,1940,41.7426848,12.4663226
2062506126,1941,41.7435786,12.4740761
2062506110,1942,41.7428298,12.4788744
319616736,1944,41.7431253,12.4906113
319616280,1945,41.7428919,12.4961653
319614368,1946,41.7419743,12.5010285
2194163897,1953,41.7412075,12.539718
332330987,2008,41.7489025,12.2841916
365935309,2009,41.7471257,12.2890826
332329498,2010,41.7471996,12.2943349
4399369742,2011,41.7458743,12.3020595
332327213,2013,41.7490864,12.314364
332327267,2014,41.7474429,12.3195176
394642615,2015,41.7463415,12.3234212
2209136134,2016,41.7465404,12.3292304
1897826958,2017,41.7467513,12.3349839
1897826957,2018,41.746216,12.342207
642423334,2019,41.7472997,12.3463656
1445653188,2020,41.7466564,12.3528832
424417467,2021,41.7469004,12.3591093
2097818285,2022,41.7474566,12.3643164
331370018,2023,41.7480305,12.3697448
1445311011,2024,41.747055,12.3755044
1445311030,2025,41.74743,12.3817634
2087399235,2026,41.7484524,12.3850192
262405631,2034,41.7457899,12.4352365
1780126538,2036,41.7466341,12.4432004
319626523,2039,41.7448908,12.4617126
1419658639,2040,41.7482856,12.4675263
319622343,2041,41.7449172,12.4719982
319616351,2044,41.7461834,12.4909479
6396331738,2045,41.7454169,12.4964234
1831896652,2046,41.7486712,12.5015293
4574928812,2050,41.7450629,12.5235906
332332569,2107,41.7521422,12.2780603
332330816,2108,41.7501711,12.2837511
4399369735,2112,41.7509997,12.3093746
2103405869,2113,41.7525392,12.3125555
332326086,2114,41.7514089,12.3189449
332325801,2115,41.7505864,12.3245979
324816672,2116,41.7518277,12.3301131
334275069,2117,41.7516124,12.3354044
2106524374,2118,41.7502837,12.342024
751336073,2119,41.7497982,12.3456468
331355490,2120,41.7521411,12.3522294
331365022,2121,41.7512103,12.3580895
2361396977,2122,41.7509492,12.363788
1937110555,2123,41.7514276,12.369298
1445311115,2124,41.7509216,12.3751729
331112378,2125,41.7512185,12.3809251
10200405424,2126,41.7523399,12.3854658
321853324,2135,41.7519504,12.4373937
1780126888,2136,41.7514356,12.4443219
319628114,2142,41.7512004,12.4786335
319628086,2143,41.7531228,12.4848104
319612864,2145,41.7512618,12.4975798
319612149,2146,41.7513624,12.5016051
4574912751,2149,41.7532596,12.5195983
4574928385,2150,41.7534269,12.5219749
880073582,2158,41.7518472,12.5721083
365939497,2211,41.7562116,12.3008637
332326987,2212,41.7556539,12.3070275
332326683,2213,41.7561237,12.313273
332325035,2214,41.7559174,12.3181771
332325261,2215,41.7552043,12.3261841
2181449847,2216,41.75634,12.3299171
2203949829,2217,41.7573131,12.3370279
324815401,2218,41.7551983,12.3431494
4992653292,2219,41.7548281,12.3490567
1445653234,2220,41.7558021,12.3529218
2011422321,2221,41.7564081,12.3580588
11314425470,2222,41.7563118,12.3639865
10199514821,2223,41.7560948,12.3705597
331111814,2224,41.7557582,12.3747361
331113195,2225,41.7555141,12.3821481
10200405431,2226,41.7544999,12.3856267
1781731550,2235,41.7552928,12.4381663
2069951674,2240,41.7566468,12.4697699
319628056,2241,41.755199,12.4737093
7062989784,2242,41.7552506,12.4784208
319628120,2243,41.7541719,12.4829737
319610900,2245,41.7548324,12.4941402
6401981976,2246,41.7544586,12.4998127
4574912736,2251,41.7571725,12.5288146
317866601,2252,41.7564584,12.533265
1826669912,2253,41.7555981,12.5402585
5004638696,2256,41.7568145,12.5595769
880073687,2257,41.7542358,12.5643137
880073546,2258,41.756719,12.5722105
880072752,2260,41.7565134,12.5843446
2075425064,2309,41.7612061,12.2926824
332333131,2311,41.7600034,12.3009621
332325535,2312,41.7603432,12.3082142
332326807,2313,41.760121,12.3123164
2213858459,2314,41.7600524,12.318395
332324953,2315,41.7586067,12.3221419
286432430,2316,41.7610605,12.3291141
2203949832,2317,41.7624059,12.3328697
331108305,2319,41.76061,12.3475333
331108067,2320,41.7597977,12.3532276
2361397269,2321,41.7604484,12.358291
329746659,2322,41.7598028,12.3631598
9204222324,2323,41.7595974,12.3700694
331112028,2324,41.7583406,12.3778009
331113354,2325,41.7581298,12.381599
1187120203,2335,41.7603693,12.4390574
322246953,2339,41.7604744,12.4610852
302221848,2340,41.7601837,12.4671816
319628522,2342,41.7603049,12.4787915
2069799914,2343,41.7607765,12.483446
156927522,2346,41.7608308,12.5003064
317862194,2350,41.7614861,12.5223774
4519740278,2354,41.7622469,12.5500428
317863244,2355,41.7623643,12.5553725
251775459,2356,41.7594374,12.5597789
880072928,2357,41.7607599,12.5651176
880073115,2358,41.7602956,12.5698085
262158284,2360,41.7594636,12.5835617
334396439,2409,41.7667263,12.2908412
1444430244,2411,41.7651351,12.3012598
334392240,2412,41.7643668,12.3066592
286409720,2413,41.7652864,12.3132565
332320823,2414,41.7654274,12.3180828
332320800,2415,41.7664146,12.3230189
332318551,2416,41.764499,12.3289212
332316175,2417,41.7654925,12.335877
257568147,2418,41.7655968,12.3415391
331107399,2419,41.7641993,12.3476358
331099832,2420,41.7646308,12.3526878
331100670,2421,41.7643338,12.3581016
329728620,2422,41.7648191,12.3643602
329725855,2423,41.764694,12.3706078
329695642,2424,41.7659506,12.3740854
424333648,2425,41.7638024,12.3815627
38225680,2435,41.7647675,12.4381998
322244920,2439,41.765134,12.4627519
2192606594,2440,41.7643802,12.4672435
302221862,2441,41.7648287,12.4729837
1418405650,2442,41.7648112,12.4777403
322240887,2443,41.7648032,12.4847698
1413124222,2445,41.7643352,12.4981949
1413124185,2446,41.7637845,12.4988573
317858871,2448,41.7662454,12.5124908
6384957644,2449,41.7657602,12.5173389
258716693,2450,41.7647519,12.524196
317865396,2453,41.7666911,12.5443319
4519737862,2454,41.7647143,12.5452372
2210511008,2455,41.7640155,12.5527436
317863573,2456,41.7648677,12.5581909
2194015529,2509,41.768462,12.2879394
332333196,2511,41.7675959,12.3039285
334395872,2512,41.7692379,12.3071751
334398520,2513,41.7689047,12.3129463
277441261,2514,41.7692565,12.3190823
332284477,2515,41.7681902,12.3238717
332285927,2516,41.7690503,12.3311207
332309944,2517,41.7684027,12.3345794
332310481,2518,41.7690831,12.341276
331107295,2519,41.7679157,12.3478958
331101053,2520,41.7694851,12.3521805
331060667,2521,41.7694072,12.3582535
329720266,2522,41.7684949,12.3636628
329736008,2523,41.7691977,12.3697709
329689873,2524,41.7693633,12.3754692
1740415132,2535,41.769578,12.4381406
280184351,2540,41.7689492,12.4691738
282421130,2541,41.7694236,12.4734845
286420495,2542,41.7692063,12.478783
322284131,2543,41.7694039,12.4849048
1831896672,2544,41.7691618,12.4918122
1613661354,2545,41.7670528,12.4959173
10057271754,2546,41.7713082,12.5013923
317858556,2547,41.7699032,12.5080619
7279534927,2548,41.7678533,12.5134278
11220408451,2549,41.768619,12.5180467
11220408417,2550,41.7684384,12.5227652
251775435,2556,41.7691581,12.5571535
880072910,2561,41.7675443,12.5870357
2194015530,2608,41.7731503,12.2864547
2194015536,2611,41.7747037,12.302746
1444430352,2612,41.7738583,12.3069325
2111048642,2613,41.7736623,12.3121939
277441192,2615,41.771607,12.3232672
2579961865,2616,41.7755586,12.3325928
290067888,2617,41.7741689,12.3367789
250827708,2618,41.772513,12.3407608
1808152090,2619,41.773421,12.3469972
2219752451,2620,41.7734453,12.3531456
331073175,2621,41.7742275,12.358599
329769512,2622,41.7736104,12.3642549
10561912637,2623,41.7731762,12.3691313
329680873,2624,41.7730036,12.3771268
329679344,2625,41.773604,12.3813663
424299553,2627,41.7743961,12.3953851
424299567,2628,41.7751935,12.397256
1732137288,2634,41.7733961,12.4344487
1416997799,2635,41.7729427,12.4392135
262404615,2636,41.7731151,12.444296
280185295,2640,41.7725591,12.4669587
6364538585,2641,41.7736727,12.4751316
6364226860,2642,41.7728904,12.4798871
1418405710,2643,41.7733179,12.4844859
1418405715,2644,41.7754144,12.4882673
10057271742,2646,41.7726791,12.5012777
10057271861,2647,41.7737924,12.5080445
2092732181,2648,41.7743309,12.5135995
1432180919,2649,41.7744259,12.5161205
2196739836,2654,41.7742432,12.5483246
2196671343,2656,41.773652,12.5589233
880072859,2658,41.7735526,12.5715934
2194015544,2710,41.7784561,12.2982293
334397532,2712,41.7766204,12.3076026
337986335,2714,41.7799976,12.3208223
338005046,2716,41.7785651,12.3295524
2223651421,2717,41.7784504,12.3352563
289699081,2718,41.7786147,12.3422834
338021861,2719,41.7783412,12.3468854
277726876,2720,41.7781862,12.3530431
331068624,2721,41.7772965,12.3583474
2104879154,2722,41.7792132,12.3645724
5137640069,2723,41.7785306,12.3696386
329667740,2724,41.7785018,12.3758259
329678567,2725,41.7779753,12.3812096
1700952593,2726,41.780069,12.3859691
6449427951,2728,41.7783004,12.3984104
1416929486,2733,41.7784033,12.4274945
1416929466,2734,41.7769657,12.4331027
322359657,2735,41.7778015,12.4390236
2210511022,2736,41.7776016,12.4446502
1413124311,2742,41.7762981,12.4804378
1418405718,2743,41.7763668,12.4868509
322241430,2744,41.7783782,12.489265
2194920559,2745,41.7761981,12.4973145
2105900891,2746,41.7780158,12.5010536
10057271798,2747,41.7789691,12.5067573
317860043,2748,41.7778806,12.5124588
317860543,2749,41.7775653,12.5171943
4403053366,2750,41.7794118,12.5273769
5023494062,2751,41.7779283,12.5308987
258714811,2752,41.7774016,12.5343447
262164024,2753,41.7776254,12.541277
2196671378,2754,41.7768077,12.5470459
6380372470,2757,41.7800998,12.5631667
2194015568,2809,41.7840877,12.291567
2194015555,2810,41.7814216,12.294721
2194015567,2811,41.7837958,12.3030247
334396644,2813,41.7827186,12.3148113
338001551,2814,41.7826473,12.3179384
337986340,2815,41.7821417,12.3240581
286410841,2816,41.7826456,12.3302638
415010947,2817,41.7825998,12.3372142
289699123,2818,41.7822182,12.3414515
338050681,2819,41.7823313,12.3470153
364173909,2820,41.7828314,12.3530473
298112692,2821,41.7827918,12.3583525
331097383,2822,41.782462,12.3640499
324813232,2823,41.7827524,12.3695124
324807377,2824,41.7827505,12.3762327
1700952675,2825,41.7819092,12.3807768
324798384,2826,41.7825154,12.3874287
1396953251,2827,41.7822051,12.3929211
6449478924,2828,41.7806252,12.3970273
1690498726,2829,41.7811746,12.4035492
1675631319,2830,41.783706,12.4076613
322350654,2833,41.7842071,12.4292422
321860569,2834,41.7826808,12.4330996
1830503678,2835,41.7829035,12.4375859
321850144,2836,41.7813182,12.445696
655311030,2837,41.7814942,12.4488214
11203284062,2838,41.7840911,12.4549333
1418405760,2840,41.7829901,12.4700462
1418405737,2841,41.7816429,12.4736534
286403577,2844,41.7820557,12.4908091
286403669,2845,41.7836495,12.4934679
317858589,2846,41.7835989,12.5008521
302087536,2848,41.7832789,12.5140009
5498825202,2849,41.784423,12.5196501
317857163,2850,41.7815994,12.5255598
317857359,2851,41.7813531,12.5287865
262293537,2856,41.7831533,12.5614943
262294329,2857,41.7831986,12.5652014
2194015569,2909,41.7878424,12.2871294
332333098,2911,41.7871777,12.3017427
295590355,2914,41.7869409,12.3191513
296104313,2915,41.7878902,12.3239821
296104312,2916,41.7868462,12.3298807
289699169,2917,41.7867156,12.3350405
5252916230,2918,41.7867633,12.3409219
1408245486,2919,41.7862197,12.3486709
344356828,2920,41.787195,12.3529991
344356818,2921,41.7871032,12.3587091
344333902,2922,41.7863266,12.3645057
324812642,2923,41.7862023,12.3701823
324802345,2924,41.7869957,12.3756978
2209136220,2925,41.7869206,12.3812307
324791222,2926,41.7867121,12.387164
324785855,2927,41.7863226,12.3935887
324782075,2928,41.786917,12.3978507
324762879,2929,41.78795,12.4056451
324749016,2930,41.7875577,12.4105655
324758442,2931,41.7884831,12.4129656
298572132,2932,41.7880395,12.4243849
322348724,2933,41.7871862,12.4269214
311293915,2934,41.7866421,12.4335652
2181449860,2935,41.7874751,12.440662
321848580,2936,41.7866732,12.444397
2076895123,2937,41.7868204,12.449502
11203284058,2938,41.786175,12.4561683
280235678,2939,41.7870634,12.4616358
280184647,2940,41.7873352,12.466385
280184055,2941,41.7861937,12.4737005
11203283991,2942,41.786911,12.4787209
1499743650,2943,41.7875393,12.4852375
1526174994,2944,41.787066,12.4909171
281871618,2946,41.7861196,12.5011041
317857978,2947,41.7877613,12.5064922
302087439,2948,41.786749,12.5133456
1694618319,2949,41.7868935,12.5186579
4934236880,2950,41.7869263,12.5248478
6432433210,2951,41.7874845,12.5303161
317851369,2952,41.7865963,12.5362649
262293870,2957,41.7867172,12.5626085
262293349,2958,41.7857677,12.5692299
1406123259,3015,41.791001,12.3266428
1406123269,3016,41.7912932,12.3302818
1408245833,3017,41.7920983,12.3361744
6377265127,3018,41.7894992,12.3398796
2014582325,3019,41.7910061,12.3477423
364177352,3020,41.7920605,12.3528913
364177198,3021,41.7912993,12.3589244
364175691,3022,41.7924095,12.3626706
364190164,3023,41.7900986,12.3703775
364191202,3024,41.7913694,12.3743908
1305995234,3025,41.7913459,12.381569
4781543844,3026,41.7908395,12.3871719
1396953463,3027,41.7911499,12.3929631
2483350120,3028,41.7904171,12.3975102
1686934372,3029,41.7913485,12.4046054
324764995,3030,41.7913493,12.4096968
356964111,3031,41.7902591,12.4151549
306729437,3032,41.7918575,12.4212383
2006276808,3033,41.7910578,12.4270806
322343974,3034,41.7907884,12.4335449
1416955385,3035,41.7907212,12.4383329
1839046208,3036,41.7917997,12.4457581
283310220,3037,41.7922531,12.4507192
2451167970,3038,41.7916026,12.4566391
1418405986,3039,41.7899923,12.4626768
280185289,3040,41.7909998,12.4681532
281896636,3041,41.7917356,12.4730724
2130170671,3042,41.7906583,12.4760905
1342065027,3043,41.7916501,12.4853767
2069963702,3044,41.7908602,12.4903507
1342065106,3045,41.7902506,12.4934159
281871631,3047,41.7913312,12.5088237
1770019343,3048,41.7901344,12.5127636
317854819,3049,41.7912873,12.5188263
317856015,3050,41.79129,12.5247137
3661027926,3051,41.791612,12.5299717
317850064,3052,41.790819,12.5360523
1357610273,3053,41.791263,12.5430295
6224930273,3054,41.7924426,12.5472558
262292946,3061,41.7903448,12.5898326
245938755,3062,41.7903761,12.5944436
1406123304,3116,41.7937389,12.3312428
342479106,3120,41.7940351,12.35438
364176915,3121,41.7950843,12.3589158
364175719,3122,41.7944354,12.3625789
344333914,3123,41.7948923,12.3675155
364183455,3124,41.7951114,12.3755297
4693464101,3125,41.7952884,12.3812711
1128004514,3127,41.7939454,12.3943143
1128004747,3128,41.7945729,12.3974366
2399017909,3129,41.7954762,12.4037871
1684572961,3130,41.7947141,12.4087317
11497294380,3132,41.7950524,12.4213015
356961650,3133,41.7966904,12.4278724
901747923,3134,41.795823,12.4324001
321845536,3135,41.7968715,12.4382364
6378816670,3136,41.7962774,12.4441242
305103598,3137,41.7962906,12.4514444
282408922,3138,41.7947198,12.4550343
279549103,3139,41.794305,12.4622322
280930284,3140,41.795088,12.4682465
2013975072,3141,41.7977387,12.4745068
1695328114,3142,41.7949905,12.4806573
1342065149,3143,41.795389,12.4847352
1342064950,3144,41.7953652,12.4888263
298923336,3145,41.7960291,12.4964982
252019158,3147,41.7943722,12.5077624
314381779,3148,41.7957373,12.5149045
314383232,3149,41.7947714,12.5208195
317851960,3150,41.794836,12.5259334
9269751896,3151,41.7957155,12.5286832
317849126,3152,41.7953856,12.5347683
1357610524,3154,41.7972121,12.5483111
262292948,3160,41.7949929,12.5845847
262292968,3161,41.7965972,12.5872946
570622987,3162,41.7946482,12.5914435
306865729,3170,41.7962987,12.6387251
633164539,3171,41.796877,12.6446442
2223651425,3214,41.8008417,12.3194117
382501076,3215,41.8017035,12.3224635
1669242114,3216,41.8013521,12.3322724
4194110186,3217,41.8006863,12.3328152
364184107,3224,41.7990393,12.3753152
1676898017,3231,41.7994242,12.4166334
741561944,3232,41.7995305,12.4225074
902586627,3233,41.8000722,12.4281878
1554560746,3234,41.799883,12.4326958
901749237,3235,41.7997081,12.4379048
305102781,3236,41.7997561,12.4438968
2006588619,3237,41.8001333,12.4503087
38265808,3238,41.8008339,12.4544454
5336920281,3240,41.8016808,12.4676335
920270263,3241,41.8011635,12.4725115
1499853356,3242,41.8009877,12.4787818
4027363782,3243,41.8000839,12.4833606
920091809,3244,41.7999224,12.4907355
423795423,3245,41.8009763,12.4956162
920092201,3246,41.7995822,12.5005221
920190286,3247,41.8018148,12.50802
423796321,3248,41.8017184,12.5120825
303194401,3249,41.800917,12.5175881
303194606,3250,41.7999895,12.5236917
1357610742,3251,41.7985507,12.5299904
2203977700,3252,41.7995815,12.5376137
1357610936,3253,41.8004094,12.5420666
1357610922,3254,41.800227,12.5470198
1357610739,3255,41.7984579,12.5544795
310543538,3260,41.7997356,12.5845746
310550092,3261,41.7982499,12.5900518
4492693823,3269,41.8011937,12.6356045
4492693819,3270,41.8010418,12.6367177
262476433,3271,41.7995981,12.6447762
382500768,3313,41.8030767,12.3129177
698981470,3314,41.8049865,12.3192436
382501374,3316,41.8050373,12.3288832
382500930,3317,41.8053913,12.3366966
305094240,3331,41.8042684,12.4182319
2064976037,3332,41.8048713,12.4222044
11509016079,3333,41.8044905,12.4270431
305100006,3334,41.8049866,12.4329979
2093870814,3335,41.8047531,12.4396968
2216431513,3336,41.8045973,12.4451673
2209136340,3337,41.8041754,12.4499243
314388061,3338,41.8052442,12.4554269
157436051,3340,41.8047169,12.4675431
309030726,3341,41.8065924,12.4723821
2366981079,3342,41.8050034,12.4775943
7141201012,3343,41.8049333,12.4842595
961868088,3345,41.8051062,12.4983335
1339496383,3346,41.804092,12.5026094
286413965,3347,41.8040854,12.5067487
920199802,3348,41.8037289,12.5128737
