osmid,y,x,street_count,highway,geometry
2078167251,33.2160979,-97.1335569,2,,POINT (-97.1335569 33.2160979)
2081492510,33.214666,-97.1509665,2,,POINT (-97.1509665 33.214666)
2081492527,33.2150522,-97.150696,2,,POINT (-97.150696 33.2150522)
2625637199,33.2133904,-97.1528839,2,,POINT (-97.1528839 33.2133904)
2626234225,33.2065748,-97.1422375,2,,POINT (-97.1422375 33.2065748)
2626234229,33.2071601,-97.1415364,2,,POINT (-97.1415364 33.2071601)
2631862633,33.2082748,-97.1516886,2,,POINT (-97.1516886 33.2082748)
2631862635,33.2093739,-97.1519734,2,,POINT (-97.1519734 33.2093739)
2631862637,33.2093702,-97.1513325,2,,POINT (-97.1513325 33.2093702)
2631862638,33.2082734,-97.1513429,2,,POINT (-97.1513429 33.2082734)
2631862639,33.208271,-97.1507866,4,,POINT (-97.1507866 33.208271)
2631862640,33.2093601,-97.150779,4,,POINT (-97.150779 33.2093601)
2631862666,33.2126725,-97.1515654,2,,POINT (-97.1515654 33.2126725)
2631862668,33.2136954,-97.1515498,2,,POINT (-97.1515498 33.2136954)
2657115242,33.2146724,-97.1519732,2,,POINT (-97.1519732 33.2146724)
2657115244,33.2136999,-97.1519609,2,,POINT (-97.1519609 33.2136999)
2657172878,33.2146644,-97.1507135,4,traffic_signals,POINT (-97.1507135 33.2146644)
2657172880,33.2146604,-97.1484355,4,traffic_signals,POINT (-97.1484355 33.2146604)
2657814580,33.2115212,-97.1438661,2,,POINT (-97.1438661 33.2115212)
2657814581,33.2126133,-97.1438797,2,,POINT (-97.1438797 33.2126133)
2657814583,33.2126049,-97.1430038,2,,POINT (-97.1430038 33.2126049)
2657916016,33.2138345,-97.1343207,2,,POINT (-97.1343207 33.2138345)
2657916022,33.2139895,-97.1338906,2,,POINT (-97.1338906 33.2139895)
2657916024,33.2136982,-97.1336994,2,,POINT (-97.1336994 33.2136982)
2657916026,33.2136746,-97.1343244,2,,POINT (-97.1343244 33.2136746)
2658994887,33.2156926,-97.1491589,3,,POINT (-97.1491589 33.2156926)
2661953387,33.2146861,-97.1324777,2,,POINT (-97.1324777 33.2146861)
2661953393,33.2145303,-97.1327193,2,,POINT (-97.1327193 33.2145303)
2661953419,33.2145354,-97.1334836,2,,POINT (-97.1334836 33.2145354)
2665604720,33.2135188,-97.1366785,2,,POINT (-97.1366785 33.2135188)
2665604737,33.2125377,-97.1357677,2,,POINT (-97.1357677 33.2125377)
2665604738,33.2135155,-97.1356789,2,,POINT (-97.1356789 33.2135155)
2665604742,33.2135167,-97.1358474,2,,POINT (-97.1358474 33.2135167)
2665604745,33.2135162,-97.1357635,2,,POINT (-97.1357635 33.2135162)
2665604798,33.2135183,-97.13629,2,,POINT (-97.13629 33.2135183)
2665604799,33.21569,-97.14642,4,traffic_signals,POINT (-97.14642 33.21569)
2665604808,33.2156278,-97.1380899,3,,POINT (-97.1380899 33.2156278)
2665604813,33.2107181,-97.1373194,3,,POINT (-97.1373194 33.2107181)
2665604814,33.2091287,-97.1372433,4,,POINT (-97.1372433 33.2091287)
2665604815,33.2091384,-97.138822,2,,POINT (-97.138822 33.2091384)
2665604819,33.2091867,-97.140221,4,,POINT (-97.140221 33.2091867)
2968185360,33.2091401,-97.139514,2,,POINT (-97.139514 33.2091401)
2970522581,33.2137077,-97.1526717,2,,POINT (-97.1526717 33.2137077)
2970522585,33.2126746,-97.1522895,2,,POINT (-97.1522895 33.2126746)
2970522586,33.2115644,-97.1520695,2,,POINT (-97.1520695 33.2115644)
2970522590,33.2126744,-97.1522238,2,,POINT (-97.1522238 33.2126744)
2970522611,33.2115682,-97.1506568,3,,POINT (-97.1506568 33.2115682)
2970522615,33.2067179,-97.1533487,2,,POINT (-97.1533487 33.2067179)
2971799972,33.2115645,-97.1520416,2,,POINT (-97.1520416 33.2115645)
2971977355,33.2093745,-97.1520701,2,,POINT (-97.1520701 33.2093745)
2971977358,33.2093717,-97.1516007,2,,POINT (-97.1516007 33.2093717)
2971977395,33.2082784,-97.1525653,2,,POINT (-97.1525653 33.2082784)
2971977397,33.2087383,-97.1529502,2,,POINT (-97.1529502 33.2087383)
2971977404,33.2085112,-97.1529553,2,,POINT (-97.1529553 33.2085112)
2972415293,33.2093535,-97.1500204,2,,POINT (-97.1500204 33.2093535)
2972415301,33.2093492,-97.1488782,2,,POINT (-97.1488782 33.2093492)
2972415307,33.2069226,-97.1506833,2,,POINT (-97.1506833 33.2069226)
2972415312,33.207108,-97.1506808,2,,POINT (-97.1506808 33.207108)
2972415314,33.2074044,-97.1485523,2,,POINT (-97.1485523 33.2074044)
2972415324,33.2070107,-97.148558,2,,POINT (-97.148558 33.2070107)
2973798715,33.2135565,-97.1427366,2,,POINT (-97.1427366 33.2135565)
2973807939,33.2146611,-97.1493094,2,,POINT (-97.1493094 33.2146611)
2973835876,33.21363,-97.1438633,2,,POINT (-97.1438633 33.21363)
2973835881,33.2126136,-97.1439088,2,,POINT (-97.1439088 33.2126136)
2973835897,33.212608,-97.1433224,2,,POINT (-97.1433224 33.212608)
2973835901,33.2146399,-97.1450855,2,,POINT (-97.1450855 33.2146399)
2973835902,33.2146352,-97.1442448,4,traffic_signals,POINT (-97.1442448 33.2146352)
2973835905,33.21568,-97.1442273,3,,POINT (-97.1442273 33.21568)
2973835915,33.21568,-97.1442758,2,,POINT (-97.1442758 33.21568)
2973885241,33.2139891,-97.1528846,2,,POINT (-97.1528846 33.2139891)
2973885345,33.2063923,-97.1518638,2,,POINT (-97.1518638 33.2063923)
2973885368,33.2071211,-97.1507886,2,,POINT (-97.1507886 33.2071211)
2973885379,33.2068801,-97.1485599,2,,POINT (-97.1485599 33.2068801)
2973885382,33.2081388,-97.1485416,2,,POINT (-97.1485416 33.2081388)
2973885406,33.20707,-97.1460172,2,,POINT (-97.1460172 33.20707)
2973885407,33.206941,-97.1460182,2,,POINT (-97.1460182 33.206941)
2973885416,33.2078356,-97.146019,2,,POINT (-97.146019 33.2078356)
2973885430,33.2082263,-97.1452062,2,,POINT (-97.1452062 33.2082263)
2973885435,33.2079037,-97.1452847,2,,POINT (-97.1452847 33.2079037)
2973885440,33.2093232,-97.1443721,4,traffic_signals,POINT (-97.1443721 33.2093232)
2973885446,33.2081872,-97.1423016,2,,POINT (-97.1423016 33.2081872)
2973895699,33.2093181,-97.1439298,2,,POINT (-97.1439298 33.2093181)
2973895704,33.2104083,-97.1434853,2,,POINT (-97.1434853 33.2104083)
2973895705,33.2093131,-97.1434956,2,,POINT (-97.1434956 33.2093131)
2973895706,33.2103971,-97.1426959,2,,POINT (-97.1426959 33.2103971)
2973895707,33.2093039,-97.1426987,2,,POINT (-97.1426987 33.2093039)
2973895879,33.2136747,-97.1491777,3,,POINT (-97.1491777 33.2136747)
2973895918,33.2125966,-97.1421314,2,,POINT (-97.1421314 33.2125966)
2973895920,33.211912,-97.141446,2,,POINT (-97.141446 33.211912)
2973895921,33.2125932,-97.1417747,2,,POINT (-97.1417747 33.2125932)
2973895926,33.2115351,-97.1414502,2,,POINT (-97.1414502 33.2115351)
2973895933,33.2131058,-97.1414346,2,,POINT (-97.1414346 33.2131058)
2973895936,33.212597,-97.1421689,2,,POINT (-97.1421689 33.212597)
2973895951,33.2136412,-97.1449316,2,,POINT (-97.1449316 33.2136412)
2973897462,33.213642,-97.1450568,2,,POINT (-97.1450568 33.213642)
2973897469,33.2136414,-97.1449522,2,,POINT (-97.1449522 33.2136414)
2973950032,33.2104472,-97.1414784,2,,POINT (-97.1414784 33.2104472)
2975179352,33.2153416,-97.1324687,2,,POINT (-97.1324687 33.2153416)
2975179353,33.2153985,-97.132467,2,,POINT (-97.132467 33.2153985)
2991601590,33.2136748,-97.1491988,2,,POINT (-97.1491988 33.2136748)
2991601591,33.2136722,-97.1486,2,,POINT (-97.1486 33.2136722)
2996260102,33.20932,-97.1450155,2,,POINT (-97.1450155 33.20932)
2996260113,33.2082248,-97.1450369,2,,POINT (-97.1450369 33.2082248)
2996260115,33.2088509,-97.1452685,2,,POINT (-97.1452685 33.2088509)
2996260129,33.2093136,-97.1437655,2,,POINT (-97.1437655 33.2093136)
2996260130,33.2093059,-97.1428723,2,,POINT (-97.1428723 33.2093059)
2996261537,33.2082099,-97.1437628,2,,POINT (-97.1437628 33.2082099)
2996261538,33.2081967,-97.1428698,2,,POINT (-97.1428698 33.2081967)
2996261539,33.2074911,-97.1443944,2,,POINT (-97.1443944 33.2074911)
2996261541,33.2081886,-97.142328,2,,POINT (-97.142328 33.2081886)
2996287343,33.2115187,-97.1535421,2,,POINT (-97.1535421 33.2115187)
3009727634,33.2145686,-97.1367819,2,,POINT (-97.1367819 33.2145686)
3013639978,33.2081829,-97.1419822,2,,POINT (-97.1419822 33.2081829)
3013639985,33.2065938,-97.1429504,2,,POINT (-97.1429504 33.2065938)
3013639987,33.2075885,-97.1460122,2,,POINT (-97.1460122 33.2075885)
3013639988,33.2065434,-97.140297,3,,POINT (-97.140297 33.2065434)
3013639992,33.2078174,-97.1452859,2,,POINT (-97.1452859 33.2078174)
3013639994,33.2070118,-97.1452978,2,,POINT (-97.1452978 33.2070118)
3013639995,33.2070184,-97.1460177,2,,POINT (-97.1460177 33.2070184)
3013639996,33.2066702,-97.1453028,3,,POINT (-97.1453028 33.2066702)
3013713937,33.206519,-97.13789,3,,POINT (-97.13789 33.206519)
3015339735,33.2063837,-97.1507379,2,,POINT (-97.1507379 33.2063837)
3015339737,33.2064641,-97.1494252,2,,POINT (-97.1494252 33.2064641)
3037310658,33.20656,-97.14153,4,traffic_signals,POINT (-97.14153 33.20656)
3037366531,33.21071,-97.13715,4,,POINT (-97.13715 33.21071)
3037366933,33.2125595,-97.1371689,4,,POINT (-97.1371689 33.2125595)
3037366934,33.2125263,-97.1345103,2,,POINT (-97.1345103 33.2125263)
3037366935,33.2117895,-97.1372954,2,,POINT (-97.1372954 33.2117895)
3037366936,33.21352,-97.1372671,4,traffic_signals,POINT (-97.1372671 33.21352)
3037366941,33.20827,-97.13682,4,,POINT (-97.13682 33.20827)
3037366942,33.20826,-97.13628,3,,POINT (-97.13628 33.20826)
3037366943,33.207396,-97.1362804,2,,POINT (-97.1362804 33.207396)
3429340775,33.208271,-97.150854,2,crossing,POINT (-97.150854 33.208271)
3429340781,33.2093613,-97.1508417,2,crossing,POINT (-97.1508417 33.2093613)
3429340782,33.2094414,-97.1506845,2,crossing,POINT (-97.1506845 33.2094414)
3429340783,33.2094495,-97.1507787,2,crossing,POINT (-97.1507787 33.2094495)
3429343093,33.2105176,-97.1443745,2,crossing,POINT (-97.1443745 33.2105176)
3429343101,33.2126788,-97.1528017,2,crossing,POINT (-97.1528017 33.2126788)
3429343102,33.212758,-97.1491927,2,,POINT (-97.1491927 33.212758)
3429343107,33.2136104,-97.1491789,2,crossing,POINT (-97.1491789 33.2136104)
3429343110,33.2137086,-97.1527804,2,crossing,POINT (-97.1527804 33.2137086)
3429343115,33.2146105,-97.1506407,2,crossing,POINT (-97.1506407 33.2146105)
3429343116,33.2146111,-97.1507136,2,crossing,POINT (-97.1507136 33.2146111)
3695224164,33.2067907,-97.1517212,2,,POINT (-97.1517212 33.2067907)
3695224166,33.2082638,-97.1500214,2,,POINT (-97.1500214 33.2082638)
3695224172,33.2136936,-97.1514931,2,,POINT (-97.1514931 33.2136936)
3695224173,33.2139764,-97.1484418,2,bus_stop,POINT (-97.1484418 33.2139764)
3703706660,33.2135152,-97.1352826,2,,POINT (-97.1352826 33.2135152)
3763123809,33.2064905,-97.1537947,2,crossing,POINT (-97.1537947 33.2064905)
3763123810,33.2065708,-97.1537292,2,crossing,POINT (-97.1537292 33.2065708)
3969095040,33.2096391,-97.1414936,2,,POINT (-97.1414936 33.2096391)
3969104764,33.2092956,-97.1419883,2,,POINT (-97.1419883 33.2092956)
4357603983,33.2104205,-97.1443743,3,traffic_signals,POINT (-97.1443743 33.2104205)
4789323845,33.2062424,-97.1532235,2,,POINT (-97.1532235 33.2062424)
4789323846,33.2062307,-97.1533976,2,,POINT (-97.1533976 33.2062307)
4789323847,33.2060396,-97.1532129,2,,POINT (-97.1532129 33.2060396)
5048578937,33.2140117,-97.1442636,2,,POINT (-97.1442636 33.2140117)
5055066703,33.2067863,-97.1529599,2,,POINT (-97.1529599 33.2067863)
5059238781,33.209298,-97.1529525,2,crossing,POINT (-97.1529525 33.209298)
5059238791,33.206777,-97.1507322,5,traffic_signals,POINT (-97.1507322 33.206777)
5059238795,33.206789,-97.15186,3,,POINT (-97.15186 33.206789)
5059238816,33.2092867,-97.1507787,2,crossing,POINT (-97.1507787 33.2092867)
5059238826,33.2064916,-97.1518629,2,,POINT (-97.1518629 33.2064916)
5059238831,33.20675,-97.14942,3,,POINT (-97.14942 33.20675)
5059238834,33.2062552,-97.1494301,2,,POINT (-97.1494301 33.2062552)
5059238837,33.2092854,-97.1506861,2,crossing,POINT (-97.1506861 33.2092854)
5059238845,33.208278,-97.1521506,2,crossing,POINT (-97.1521506 33.208278)
5059238848,33.2093806,-97.1530622,2,crossing,POINT (-97.1530622 33.2093806)
5059238889,33.2067726,-97.1505152,2,,POINT (-97.1505152 33.2067726)
5059238890,33.2061883,-97.14857,2,,POINT (-97.14857 33.2061883)
5059238892,33.2067302,-97.1485621,4,,POINT (-97.1485621 33.2067302)
5059238893,33.2093577,-97.1506304,2,crossing,POINT (-97.1506304 33.2093577)
5060888347,33.2127826,-97.1528924,2,crossing,POINT (-97.1528924 33.2127826)
5060888348,33.2125785,-97.1506437,2,crossing,POINT (-97.1506437 33.2125785)
5060888349,33.21266,-97.1505788,2,crossing,POINT (-97.1505788 33.21266)
5060888350,33.213753,-97.1507226,2,crossing,POINT (-97.1507226 33.213753)
5060888352,33.2125799,-97.1507446,2,crossing,POINT (-97.1507446 33.2125799)
5060888353,33.2126702,-97.1507918,2,crossing,POINT (-97.1507918 33.2126702)
5060888358,33.2136485,-97.1460529,2,,POINT (-97.1460529 33.2136485)
5060888359,33.2137837,-97.1528779,2,crossing,POINT (-97.1528779 33.2137837)
5060888360,33.2146787,-97.1528744,3,,POINT (-97.1528744 33.2146787)
5060888361,33.214387,-97.1462536,2,,POINT (-97.1462536 33.214387)
5060888362,33.2136956,-97.1462176,2,,POINT (-97.1462176 33.2136956)
5060888363,33.2127624,-97.1506445,2,crossing,POINT (-97.1506445 33.2127624)
5060888365,33.2146491,-97.1464339,4,traffic_signals,POINT (-97.1464339 33.2146491)
5060888366,33.2136876,-97.1507758,2,crossing,POINT (-97.1507758 33.2136876)
5060888368,33.2127635,-97.1507279,2,crossing,POINT (-97.1507279 33.2127635)
5060888369,33.2137546,-97.1506346,2,crossing,POINT (-97.1506346 33.2137546)
5060888370,33.2136547,-97.1461583,2,,POINT (-97.1461583 33.2136547)
5060888371,33.2126805,-97.153013,2,crossing,POINT (-97.153013 33.2126805)
5060888374,33.2141372,-97.1528842,2,,POINT (-97.1528842 33.2141372)
5060938370,33.2113184,-97.1431723,2,,POINT (-97.1431723 33.2113184)
5060938375,33.2115088,-97.1435462,2,,POINT (-97.1435462 33.2115088)
5060938379,33.211239,-97.14146,3,,POINT (-97.14146 33.211239)
5060938387,33.2136008,-97.1432959,2,,POINT (-97.1432959 33.2136008)
5060938389,33.2125998,-97.1424696,2,,POINT (-97.1424696 33.2125998)
5060938391,33.2126043,-97.142936,2,,POINT (-97.142936 33.2126043)
5060938392,33.2112485,-97.1429883,2,,POINT (-97.1429883 33.2112485)
5060938399,33.2126037,-97.1428743,2,,POINT (-97.1428743 33.2126037)
5060938402,33.2136457,-97.1456183,2,,POINT (-97.1456183 33.2136457)
5060938408,33.2114706,-97.1434255,2,,POINT (-97.1434255 33.2114706)
5060938412,33.2125974,-97.1422199,2,,POINT (-97.1422199 33.2125974)
5060938417,33.2112978,-97.1431385,2,,POINT (-97.1431385 33.2112978)
5060938921,33.2114975,-97.1434872,2,,POINT (-97.1434872 33.2114975)
5060938931,33.2135547,-97.1420198,2,,POINT (-97.1420198 33.2135547)
5060938937,33.2115155,-97.1436347,2,,POINT (-97.1436347 33.2115155)
5060938940,33.21259,-97.14144,4,stop,POINT (-97.14144 33.21259)
5060938941,33.2131774,-97.1414339,2,,POINT (-97.1414339 33.2131774)
5060938957,33.21363,-97.1435,2,,POINT (-97.1435 33.21363)
5060938963,33.2114347,-97.1433638,2,,POINT (-97.1433638 33.2114347)
5060938966,33.2112611,-97.1430614,2,,POINT (-97.1430614 33.2112611)
5060968107,33.209295,-97.1419353,2,,POINT (-97.1419353 33.209295)
5060968117,33.2082517,-97.1487173,2,,POINT (-97.1487173 33.2082517)
5060969331,33.2082531,-97.1488756,2,,POINT (-97.1488756 33.2082531)
5060969333,33.2104106,-97.14365,2,,POINT (-97.14365 33.2104106)
5060969352,33.20929,-97.1415,4,,POINT (-97.1415 33.20929)
5060969356,33.21038,-97.14148,3,,POINT (-97.14148 33.21038)
5060996619,33.2156787,-97.1455992,2,,POINT (-97.1455992 33.2156787)
5072227611,33.2125368,-97.1357195,2,,POINT (-97.1357195 33.2125368)
5074758479,33.2081849,-97.1507868,2,crossing,POINT (-97.1507868 33.2081849)
5074758501,33.2081849,-97.1506646,2,crossing,POINT (-97.1506646 33.2081849)
5074760626,33.2082636,-97.1500002,2,crossing,POINT (-97.1500002 33.2082636)
5074760632,33.2082686,-97.1506112,2,crossing,POINT (-97.1506112 33.2082686)
5074760679,33.2089168,-97.1506784,2,,POINT (-97.1506784 33.2089168)
5075741083,33.2085077,-97.1462742,2,,POINT (-97.1462742 33.2085077)
5075741096,33.2082415,-97.1473661,2,,POINT (-97.1473661 33.2082415)
5075741100,33.2091457,-97.1452617,2,,POINT (-97.1452617 33.2091457)
5075741101,33.2084968,-97.1452721,2,,POINT (-97.1452721 33.2084968)
5075741825,33.2093506,-97.1494172,2,crossing,POINT (-97.1494172 33.2093506)
5075741835,33.2093356,-97.1463991,2,crossing,POINT (-97.1463991 33.2093356)
5075741837,33.2092326,-97.1462777,2,crossing,POINT (-97.1462777 33.2092326)
5075741850,33.2083375,-97.146237,2,crossing,POINT (-97.146237 33.2083375)
5075741872,33.2084567,-97.1452732,2,,POINT (-97.1452732 33.2084567)
5075741892,33.2090911,-97.145263,2,,POINT (-97.145263 33.2090911)
5075741899,33.2093333,-97.1461671,2,crossing,POINT (-97.1461671 33.2093333)
5075741921,33.2082495,-97.1484921,2,crossing,POINT (-97.1484921 33.2082495)
5082149921,33.21569,-97.1494924,2,,POINT (-97.1494924 33.21569)
5082149922,33.2157265,-97.1538702,2,,POINT (-97.1538702 33.2157265)
5082149923,33.2156903,-97.1462951,2,,POINT (-97.1462951 33.2156903)
5115466857,33.2115695,-97.1508346,2,crossing,POINT (-97.1508346 33.2115695)
5115466897,33.2135642,-97.1442903,2,crossing,POINT (-97.1442903 33.2135642)
5115469343,33.2114806,-97.150658,2,crossing,POINT (-97.150658 33.2114806)
5115469345,33.2116788,-97.1507552,2,crossing,POINT (-97.1507552 33.2116788)
5115469362,33.2114834,-97.1507563,2,crossing,POINT (-97.1507563 33.2114834)
5115469366,33.2116852,-97.1506548,2,crossing,POINT (-97.1506548 33.2116852)
5213265680,33.2146123,-97.1464257,2,,POINT (-97.1464257 33.2146123)
5213265687,33.2157012,-97.1505171,2,crossing,POINT (-97.1505171 33.2157012)
5213265688,33.2114298,-97.1443606,2,crossing,POINT (-97.1443606 33.2114298)
5213265695,33.215775,-97.1506077,2,crossing,POINT (-97.1506077 33.215775)
5213265696,33.2147322,-97.1507104,2,crossing,POINT (-97.1507104 33.2147322)
5213265698,33.2145757,-97.1464045,2,crossing,POINT (-97.1464045 33.2145757)
5213265699,33.2147177,-97.1464334,2,crossing,POINT (-97.1464334 33.2147177)
5213265701,33.2147317,-97.1506389,2,crossing,POINT (-97.1506389 33.2147317)
5213265702,33.2063961,-97.1536306,2,crossing,POINT (-97.1536306 33.2063961)
5213265704,33.2146499,-97.1465264,2,crossing,POINT (-97.1465264 33.2146499)
5213265707,33.2146637,-97.1505201,2,crossing,POINT (-97.1505201 33.2146637)
5213265709,33.2146472,-97.1463306,2,crossing,POINT (-97.1463306 33.2146472)
5213265710,33.2157019,-97.1507201,2,crossing,POINT (-97.1507201 33.2157019)
5213265711,33.2126908,-97.1443118,2,crossing,POINT (-97.1443118 33.2126908)
5213265714,33.2156343,-97.1506644,2,crossing,POINT (-97.1506644 33.2156343)
5213265715,33.2065799,-97.1535786,2,crossing,POINT (-97.1535786 33.2065799)
5213265717,33.2116193,-97.1443586,2,crossing,POINT (-97.1443586 33.2116193)
5213265719,33.2146654,-97.1508073,2,crossing,POINT (-97.1508073 33.2146654)
5733427711,33.2083769,-97.1529531,2,,POINT (-97.1529531 33.2083769)
5733427712,33.2083367,-97.1529443,2,,POINT (-97.1529443 33.2083367)
5733427713,33.2082832,-97.1528804,2,,POINT (-97.1528804 33.2082832)
5733427714,33.2082776,-97.1528236,2,,POINT (-97.1528236 33.2082776)
5734614898,33.208179,-97.1461468,2,crossing,POINT (-97.1461468 33.208179)
5734614918,33.2093477,-97.1484949,2,,POINT (-97.1484949 33.2093477)
5734614919,33.2093216,-97.1453578,2,crossing,POINT (-97.1453578 33.2093216)
5742790022,33.2081897,-97.1485409,2,,POINT (-97.1485409 33.2081897)
5744713359,33.2059586,-97.1531613,2,,POINT (-97.1531613 33.2059586)
5744713360,33.2063315,-97.1533286,2,,POINT (-97.1533286 33.2063315)
5780593582,33.2082576,-97.1493605,2,,POINT (-97.1493605 33.2082576)
5791316782,33.2072602,-97.1443972,2,,POINT (-97.1443972 33.2072602)
5791316785,33.2069892,-97.1444005,2,,POINT (-97.1444005 33.2069892)
5791317356,33.2082169,-97.1442647,2,crossing,POINT (-97.1442647 33.2082169)
5791317357,33.2081357,-97.1443901,2,crossing,POINT (-97.1443901 33.2081357)
5791317415,33.2088379,-97.144378,2,,POINT (-97.144378 33.2088379)
5797617837,33.2138095,-97.1484437,2,,POINT (-97.1484437 33.2138095)
5800161986,33.2137189,-97.1484568,2,,POINT (-97.1484568 33.2137189)
5825737075,33.2083875,-97.1529533,2,,POINT (-97.1529533 33.2083875)
5829416093,33.2136724,-97.1485603,2,crossing,POINT (-97.1485603 33.2136724)
5969174217,33.2065352,-97.1391402,2,,POINT (-97.1391402 33.2065352)
5970979173,33.2087147,-97.1415104,2,,POINT (-97.1415104 33.2087147)
5970979175,33.2092767,-97.1407542,2,,POINT (-97.1407542 33.2092767)
5970979177,33.2097274,-97.1402235,2,,POINT (-97.1402235 33.2097274)
5970979178,33.2097461,-97.1414946,2,,POINT (-97.1414946 33.2097461)
5970979179,33.2102306,-97.1414827,2,,POINT (-97.1414827 33.2102306)
5970979182,33.2102518,-97.1402197,2,,POINT (-97.1402197 33.2102518)
5970979183,33.2108505,-97.140205,2,,POINT (-97.140205 33.2108505)
5970979788,33.2091423,-97.1385199,2,,POINT (-97.1385199 33.2091423)
5970979795,33.2101048,-97.1373182,2,,POINT (-97.1373182 33.2101048)
5970979797,33.2117503,-97.137296,2,,POINT (-97.137296 33.2117503)
5970979800,33.2110322,-97.1373078,2,,POINT (-97.1373078 33.2110322)
5970979816,33.2125676,-97.1384326,2,,POINT (-97.1384326 33.2125676)
5970979820,33.2103817,-97.1402166,2,,POINT (-97.1402166 33.2103817)
5970979828,33.2110779,-97.1402068,2,,POINT (-97.1402068 33.2110779)
5970989870,33.2095832,-97.1372993,2,,POINT (-97.1372993 33.2095832)
5975980218,33.2102836,-97.14022,2,,POINT (-97.14022 33.2102836)
5975980222,33.2106792,-97.1402162,2,,POINT (-97.1402162 33.2106792)
5975980228,33.2091318,-97.1375384,2,,POINT (-97.1375384 33.2091318)
5975980229,33.2125724,-97.1390825,2,,POINT (-97.1390825 33.2125724)
6021242034,33.2110007,-97.1443668,2,,POINT (-97.1443668 33.2110007)
6021271429,33.2156163,-97.136573,2,,POINT (-97.136573 33.2156163)
6021271433,33.2145545,-97.1356141,2,,POINT (-97.1356141 33.2145545)
6021271435,33.2135155,-97.135655,2,,POINT (-97.135655 33.2135155)
6021271438,33.2135192,-97.136423,2,,POINT (-97.136423 33.2135192)
6021271441,33.2139975,-97.1371257,2,,POINT (-97.1371257 33.2139975)
6021271446,33.2145562,-97.1357544,2,,POINT (-97.1357544 33.2145562)
6021271447,33.2135149,-97.1351606,2,,POINT (-97.1351606 33.2135149)
6024531270,33.2101687,-97.1337542,2,,POINT (-97.1337542 33.2101687)
6024531273,33.2105316,-97.1337447,2,,POINT (-97.1337447 33.2105316)
6024531274,33.2106983,-97.1346496,2,,POINT (-97.1346496 33.2106983)
6024531276,33.2110868,-97.1337356,2,,POINT (-97.1337356 33.2110868)
6024531277,33.2110711,-97.1324796,2,,POINT (-97.1324796 33.2110711)
6024531278,33.2106972,-97.1329308,2,,POINT (-97.1329308 33.2106972)
6024531280,33.211398,-97.1324793,2,,POINT (-97.1324793 33.211398)
6024806594,33.2146419,-97.1456606,2,,POINT (-97.1456606 33.2146419)
6035191370,33.2127242,-97.1492003,2,,POINT (-97.1492003 33.2127242)
6041308826,33.2065424,-97.1401456,2,,POINT (-97.1401456 33.2065424)
6041308829,33.206541,-97.1399291,2,,POINT (-97.1399291 33.206541)
6041354005,33.2071728,-97.1350376,2,,POINT (-97.1350376 33.2071728)
6041354009,33.2069981,-97.1340539,2,,POINT (-97.1340539 33.2069981)
6041354011,33.2071849,-97.1365884,2,,POINT (-97.1365884 33.2071849)
6041354017,33.2065068,-97.1358261,2,,POINT (-97.1358261 33.2065068)
6041354018,33.2059933,-97.1325485,2,,POINT (-97.1325485 33.2059933)
6041354022,33.209269,-97.1337779,2,,POINT (-97.1337779 33.209269)
6041354025,33.2087184,-97.1325073,2,,POINT (-97.1325073 33.2087184)
6041357690,33.2065932,-97.1429297,2,,POINT (-97.1429297 33.2065932)
6041357699,33.2065767,-97.1423306,2,,POINT (-97.1423306 33.2065767)
6041357700,33.2066212,-97.1438939,2,,POINT (-97.1438939 33.2066212)
6044016134,33.21569,-97.149814,2,,POINT (-97.149814 33.21569)
6044016139,33.2156962,-97.1503084,2,,POINT (-97.1503084 33.2156962)
6044016140,33.21569,-97.1498829,2,,POINT (-97.1498829 33.21569)
6044016143,33.215693,-97.1501047,2,,POINT (-97.1501047 33.215693)
6044016147,33.21569,-97.1497566,2,,POINT (-97.1497566 33.21569)
6044016151,33.2159126,-97.1491593,2,,POINT (-97.1491593 33.2159126)
6044016152,33.2158997,-97.1505993,2,,POINT (-97.1505993 33.2158997)
6044016159,33.2156941,-97.1501752,2,,POINT (-97.1501752 33.2156941)
6044016162,33.2156945,-97.1486243,2,,POINT (-97.1486243 33.2156945)
6044016171,33.2157493,-97.1491711,2,,POINT (-97.1491711 33.2157493)
6046792084,33.208251,-97.1330664,2,,POINT (-97.1330664 33.208251)
6071396490,33.2082737,-97.1514256,2,,POINT (-97.1514256 33.2082737)
6071396491,33.2067877,-97.1523792,2,,POINT (-97.1523792 33.2067877)
6077804427,33.2135614,-97.1429251,2,,POINT (-97.1429251 33.2135614)
6148153939,33.2156485,-97.1324516,2,crossing,POINT (-97.1324516 33.2156485)
6148153940,33.215529,-97.132338,2,crossing,POINT (-97.132338 33.215529)
6148153941,33.2155323,-97.1325773,2,crossing,POINT (-97.1325773 33.2155323)
6148153942,33.2154464,-97.1324662,2,crossing,POINT (-97.1324662 33.2154464)
6148153943,33.2144162,-97.1324717,2,crossing,POINT (-97.1324717 33.2144162)
6148153944,33.2145289,-97.1323483,2,crossing,POINT (-97.1323483 33.2145289)
6148153945,33.2145303,-97.1325876,2,crossing,POINT (-97.1325876 33.2145303)
6148153946,33.2146196,-97.1324747,2,crossing,POINT (-97.1324747 33.2146196)
6148153947,33.2144253,-97.1336977,2,crossing,POINT (-97.1336977 33.2144253)
